20161012, 7120, 7240, 7120, 7210, 67002, 7210
20161011, 7250, 7290, 7120, 7140, 74189, 7140
20161010, 7200, 7420, 7190, 7250, 104747, 7250
20161007, 7360, 7450, 7140, 7240, 204951, 7240
20161006, 7550, 7620, 7250, 7300, 191208, 7300
20161005, 7650, 7730, 7510, 7540, 64023, 7540
20161004, 7600, 7700, 7560, 7670, 82723, 7670
20160930, 7810, 7810, 7550, 7600, 194868, 7600
20160929, 7890, 7890, 7740, 7840, 113029, 7840
20160928, 7990, 8000, 7800, 7820, 118357, 7820
20160927, 7910, 7980, 7770, 7900, 181792, 7900
20160926, 7790, 7960, 7750, 7920, 190243, 7920
20160923, 7870, 7930, 7670, 7680, 186233, 7680
20160922, 7940, 8080, 7800, 7850, 146119, 7850
20160921, 8180, 8180, 7860, 7930, 141230, 7930
20160920, 7950, 8250, 7890, 8110, 219438, 8110
20160919, 7610, 8000, 7580, 8000, 356036, 8000
20160913, 7750, 7790, 7550, 7560, 151488, 7560
20160912, 7510, 7890, 7290, 7510, 522639, 7510
20160909, 7670, 7770, 7410, 7510, 209007, 7510
20160908, 7310, 7770, 7300, 7660, 480977, 7660
20160907, 7470, 7540, 7310, 7310, 174430, 7310
20160906, 7500, 7550, 7360, 7500, 183160, 7500
20160905, 7010, 7580, 6970, 7560, 509448, 7560
20160902, 7190, 7200, 7000, 7010, 67718, 7010
20160901, 7160, 7280, 7120, 7180, 77860, 7180
20160831, 7250, 7340, 7080, 7210, 88616, 7210
20160830, 7020, 7250, 7000, 7250, 156444, 7250
20160829, 7130, 7180, 6900, 6940, 143599, 6940
20160826, 7270, 7270, 7060, 7200, 104204, 7200
20160825, 7310, 7420, 7160, 7220, 129586, 7220
20160824, 7440, 7520, 7280, 7420, 202211, 7420
20160823, 7210, 7480, 7180, 7440, 426210, 7440
20160822, 7300, 7310, 7100, 7190, 263009, 7190
20160819, 6680, 7850, 6590, 7300, 1631252, 7300
20160818, 6750, 6750, 6560, 6630, 129106, 6630
20160817, 6890, 6940, 6650, 6780, 137078, 6780
20160816, 6910, 6950, 6770, 6820, 192918, 6820
20160812, 6520, 7120, 6490, 6820, 778752, 6820
20160811, 6380, 6510, 6380, 6500, 131595, 6500
20160810, 6210, 6410, 6210, 6340, 59015, 6340
20160809, 6110, 6290, 6110, 6260, 43213, 6260
20160808, 6130, 6180, 6100, 6110, 37371, 6110
20160805, 6180, 6180, 6090, 6120, 87378, 6120
20160804, 6170, 6260, 6120, 6200, 69409, 6200
20160803, 6260, 6260, 6130, 6200, 36642, 6200
20160802, 6330, 6390, 6250, 6260, 33146, 6260
20160801, 6320, 6430, 6250, 6330, 15062, 6330
20160729, 6460, 6460, 6320, 6320, 31119, 6320
20160728, 6390, 6400, 6330, 6380, 14770, 6380
20160727, 6410, 6470, 6300, 6360, 82501, 6360
20160726, 6370, 6550, 6310, 6470, 45843, 6470
20160725, 6240, 6370, 6220, 6350, 50955, 6350
20160722, 6310, 6310, 6140, 6200, 68731, 6200
20160721, 6100, 6300, 6100, 6270, 74956, 6270
20160720, 6060, 6130, 5960, 6070, 63793, 6070
20160719, 6160, 6210, 6050, 6060, 103716, 6060
20160718, 6300, 6370, 6190, 6210, 96176, 6210
20160715, 6360, 6390, 6270, 6370, 40585, 6370
20160714, 6460, 6490, 6290, 6370, 73901, 6370
20160713, 6530, 6530, 6440, 6500, 20176, 6500
20160712, 6440, 6500, 6360, 6470, 29924, 6470
20160711, 6470, 6470, 6380, 6440, 19247, 6440
20160708, 6500, 6570, 6400, 6470, 17933, 6470
20160707, 6400, 6540, 6400, 6500, 20688, 6500
20160706, 6530, 6540, 6350, 6420, 37558, 6420
20160705, 6430, 6540, 6420, 6510, 46088, 6510
20160704, 6510, 6560, 6410, 6470, 56119, 6470
20160701, 6260, 7280, 6260, 6490, 390354, 6490
20160630, 6290, 6370, 6250, 6280, 16402, 6280
20160629, 6190, 6280, 6190, 6280, 22187, 6280
20160628, 6010, 6200, 5970, 6170, 33908, 6170
20160627, 5730, 6080, 5730, 6070, 71390, 6070
20160624, 6400, 6400, 5960, 6100, 153293, 6100
20160623, 6450, 6460, 6180, 6400, 85417, 6400
20160622, 6500, 6570, 6390, 6480, 59804, 6480
20160621, 6600, 6640, 6390, 6530, 87220, 6530
20160620, 6700, 6740, 6490, 6640, 53698, 6640
20160617, 6760, 6800, 6630, 6670, 35168, 6670
20160616, 6820, 6900, 6660, 6740, 32981, 6740
20160615, 6820, 6920, 6760, 6820, 20611, 6820
20160614, 6850, 6850, 6700, 6830, 24352, 6830
20160613, 6950, 6980, 6790, 6850, 35237, 6850
20160610, 7070, 7070, 6930, 6950, 20565, 6950
20160609, 7040, 7090, 6950, 7010, 28043, 7010
20160608, 7070, 7070, 6990, 7040, 29511, 7040
20160607, 6960, 7080, 6910, 7060, 44778, 7060
20160603, 7020, 7050, 6900, 6960, 45169, 6960
20160602, 7080, 7080, 6970, 7020, 46720, 7020
20160601, 6980, 7080, 6980, 7030, 23227, 7030
20160531, 7010, 7070, 6900, 7040, 25467, 7040
20160530, 6970, 7160, 6940, 7030, 64138, 7030
20160527, 6940, 6990, 6800, 6950, 31936, 6950
20160526, 7080, 7080, 6890, 6940, 35546, 6940
20160525, 7000, 7100, 6900, 7010, 33015, 7010
20160524, 7110, 7150, 6940, 7000, 72333, 7000
20160523, 7100, 7180, 6990, 7180, 47309, 7180
20160520, 7090, 7190, 6950, 7090, 37882, 7090
20160519, 7270, 7380, 7000, 7140, 65382, 7140
20160518, 7550, 7590, 7280, 7290, 61155, 7290
20160517, 7660, 7730, 7310, 7590, 107811, 7590
20160516, 7500, 7740, 7500, 7690, 102209, 7690
20160513, 7630, 7790, 7580, 7680, 275293, 7680
20160512, 7190, 7590, 7180, 7580, 254560, 7580
20160511, 7090, 7230, 7090, 7180, 24065, 7180
20160510, 7060, 7180, 7050, 7130, 23373, 7130
20160509, 7220, 7220, 7020, 7140, 28452, 7140
20160504, 7300, 7300, 7120, 7220, 54954, 7220
20160503, 7350, 7350, 7200, 7320, 88760, 7320
20160502, 7170, 7400, 7140, 7340, 72742, 7340
20160429, 7270, 7280, 7100, 7200, 63947, 7200
20160428, 7130, 7270, 7100, 7270, 150601, 7270
20160427, 7120, 7130, 7030, 7040, 23780, 7040
20160426, 7160, 7160, 7050, 7090, 24715, 7090
20160425, 7120, 7160, 7030, 7120, 32382, 7120
20160422, 7060, 7110, 6990, 7110, 28568, 7110
20160421, 7130, 7170, 7020, 7060, 39573, 7060
20160420, 7080, 7200, 7060, 7110, 49189, 7110
20160419, 7090, 7100, 7050, 7100, 22012, 7100
20160418, 7050, 7090, 6990, 7070, 29597, 7070
20160415, 7160, 7220, 7050, 7100, 34208, 7100
20160414, 7240, 7250, 7050, 7160, 35040, 7160
20160412, 7130, 7230, 7080, 7200, 49012, 7200
20160411, 7100, 7180, 7000, 7180, 47579, 7180
20160408, 7070, 7100, 6900, 7100, 61543, 7100
20160407, 6800, 7100, 6780, 7070, 100647, 7070
20160406, 6720, 6790, 6660, 6770, 27578, 6770
20160405, 6710, 6770, 6680, 6720, 34455, 6720
20160404, 6710, 6790, 6670, 6750, 37219, 6750
20160401, 6900, 6900, 6740, 6790, 27657, 6790
20160331, 6890, 6910, 6830, 6860, 38122, 6860
20160330, 6800, 6900, 6800, 6850, 48113, 6850
20160329, 6690, 6890, 6600, 6800, 64176, 6800
20160328, 6790, 6810, 6570, 6770, 31588, 6770
20160325, 6850, 6850, 6690, 6790, 32618, 6790
20160324, 6700, 6810, 6700, 6800, 29661, 6800
20160323, 6820, 6830, 6760, 6760, 19995, 6760
20160322, 6830, 6880, 6740, 6820, 17487, 6820
20160321, 6760, 6930, 6760, 6830, 34470, 6830
20160318, 6980, 7000, 6700, 6800, 112531, 6800
20160317, 6960, 7080, 6830, 7010, 37470, 7010
20160316, 7010, 7090, 6850, 6960, 76484, 6960
20160315, 7070, 7140, 6920, 7020, 71013, 7020
20160314, 7120, 7190, 7020, 7120, 44863, 7120
20160311, 7090, 7180, 7070, 7120, 58833, 7120
20160310, 7010, 7070, 6950, 7070, 37542, 7070
20160309, 7000, 7050, 6990, 7050, 58757, 7050
20160308, 6990, 7090, 6960, 7050, 40941, 7050
20160307, 7060, 7100, 6950, 7030, 67107, 7030
20160304, 6920, 6960, 6840, 6940, 35022, 6940
20160303, 6910, 6990, 6820, 6920, 41109, 6920
20160302, 6610, 6880, 6610, 6870, 95543, 6870
20160229, 6500, 6630, 6450, 6630, 44725, 6630
20160226, 6450, 6620, 6450, 6460, 21751, 6460
20160225, 6530, 6530, 6410, 6500, 21802, 6500
20160224, 6540, 6540, 6400, 6500, 27434, 6500
20160223, 6530, 6550, 6440, 6520, 32942, 6520
20160222, 6500, 6560, 6430, 6500, 39710, 6500
20160219, 6310, 6490, 6240, 6480, 64208, 6480
20160218, 6250, 6340, 6170, 6310, 23913, 6310
20160217, 6230, 6400, 6090, 6140, 47690, 6140
20160216, 6120, 6240, 6110, 6180, 32323, 6180
20160215, 6080, 6170, 6000, 6130, 61767, 6130
20160212, 6170, 6190, 5720, 6060, 131935, 6060
20160211, 6500, 6510, 6220, 6290, 103031, 6290
20160205, 6640, 6790, 6620, 6620, 88014, 6620
20160204, 6970, 6970, 6720, 6720, 121548, 6720
20160203, 7050, 7050, 6710, 6900, 147232, 6900
20160202, 6610, 7460, 6610, 6920, 750585, 6920
20160201, 6640, 6640, 6390, 6550, 109600, 6550
20160129, 6540, 6560, 6400, 6560, 63372, 6560
20160128, 6460, 6510, 6350, 6510, 34509, 6510
20160127, 6440, 6490, 6270, 6430, 73447, 6430
20160126, 6350, 6430, 6300, 6360, 23262, 6360
20160125, 6390, 6440, 6300, 6430, 41451, 6430
20160122, 6440, 6530, 6260, 6430, 35319, 6430
20160121, 6290, 6470, 6120, 6440, 44353, 6440
20160120, 6700, 6700, 6220, 6340, 62791, 6340
20160119, 6830, 6830, 6590, 6610, 34096, 6610
20160118, 6530, 6720, 6530, 6720, 25711, 6720
20160115, 6710, 6890, 6590, 6700, 93712, 6700
20160114, 6600, 6690, 6510, 6670, 40799, 6670
20160113, 6780, 6900, 6640, 6710, 86555, 6710
20160112, 6850, 6850, 6630, 6770, 83293, 6770
20160111, 6670, 6940, 6600, 6680, 127623, 6680
20160108, 6500, 6630, 6400, 6600, 25812, 6600
20160107, 6560, 6710, 6440, 6590, 28890, 6590
20160106, 6700, 6770, 6540, 6550, 59015, 6550
20160105, 6660, 6750, 6590, 6750, 39644, 6750
20160104, 6650, 6800, 6590, 6750, 83052, 6750
20151230, 6480, 6690, 6450, 6640, 53786, 6640
20151229, 6270, 6450, 6220, 6450, 57531, 6450
20151228, 6280, 6360, 6210, 6210, 33140, 6210
20151224, 6420, 6430, 6200, 6280, 48371, 6280
20151223, 6200, 6340, 6190, 6340, 51896, 6340
20151222, 6250, 6370, 6160, 6190, 57145, 6190
20151221, 6250, 6300, 6170, 6190, 38613, 6190
20151218, 6180, 6250, 6050, 6240, 33920, 6240
20151217, 6110, 6190, 6020, 6120, 45865, 6120
20151216, 5960, 6150, 5920, 6070, 40983, 6070
20151215, 5990, 6080, 5830, 5910, 52760, 5910
20151214, 6210, 6220, 5960, 5990, 45381, 5990
20151211, 6460, 6460, 6240, 6310, 41979, 6310
20151210, 6550, 6610, 6300, 6390, 38730, 6390
20151209, 6470, 6600, 6310, 6550, 63310, 6550
20151208, 6700, 6700, 6500, 6550, 58045, 6550
20151207, 6640, 6730, 6590, 6680, 58176, 6680
20151204, 6500, 6610, 6410, 6590, 27081, 6590
20151203, 6490, 6550, 6450, 6510, 11146, 6510
20151202, 6500, 6570, 6410, 6500, 35564, 6500
20151201, 6440, 6600, 6440, 6500, 25678, 6500
20151130, 6540, 6600, 6420, 6420, 54320, 6420
20151127, 6680, 6680, 6510, 6530, 51104, 6530
20151126, 6630, 6750, 6550, 6610, 29938, 6610
20151125, 6680, 6680, 6560, 6640, 30110, 6640
20151124, 6600, 6680, 6500, 6680, 34561, 6680
20151123, 6730, 6830, 6570, 6600, 54784, 6600
20151120, 6710, 6840, 6610, 6790, 29528, 6790
20151119, 6670, 6730, 6600, 6700, 39569, 6700
20151118, 6520, 6790, 6520, 6650, 49738, 6650
20151117, 6430, 6610, 6370, 6580, 59223, 6580
20151116, 6240, 6370, 6190, 6320, 45660, 6320
20151113, 6510, 6620, 6370, 6450, 59449, 6450
20151112, 6670, 6760, 6620, 6630, 38579, 6630
20151111, 6650, 6760, 6510, 6660, 77351, 6660
20151110, 6770, 6780, 6500, 6600, 97814, 6600
20151109, 7200, 7200, 6900, 6900, 54129, 6900
20151106, 7560, 7560, 7030, 7200, 44369, 7200
20151105, 7430, 7460, 7280, 7460, 24530, 7460
20151104, 7470, 7480, 7350, 7390, 21060, 7390
20151103, 7320, 7470, 7270, 7380, 46602, 7380
20151102, 7330, 7430, 7250, 7300, 53567, 7300
20151030, 7490, 7590, 7280, 7330, 51409, 7330
20151029, 7600, 7670, 7450, 7550, 64109, 7550
20151028, 7600, 7690, 7480, 7600, 58159, 7600
20151027, 7710, 7790, 7480, 7670, 102047, 7670
20151026, 7640, 7850, 7620, 7700, 39998, 7700
20151023, 7740, 7740, 7550, 7640, 62399, 7640
20151022, 7790, 7890, 7610, 7650, 74041, 7650
20151021, 7990, 8060, 7830, 7900, 47750, 7900
20151020, 8000, 8070, 7900, 7980, 29768, 7980
20151019, 8060, 8140, 7960, 7980, 71522, 7980
20151016, 8270, 8350, 8030, 8140, 184037, 8140
20151015, 7700, 8010, 7700, 7980, 70761, 7980
20151014, 7890, 7950, 7660, 7740, 71056, 7740
20151013, 8100, 8100, 7820, 7910, 100473, 7910
20151012, 8400, 8700, 8010, 8100, 369684, 8100
20151008, 8300, 8420, 8260, 8280, 121217, 8280
20151007, 7970, 8350, 7970, 8250, 207434, 8250
20151006, 8080, 8120, 7920, 8020, 61131, 8020
20151005, 8000, 8070, 7900, 8020, 38296, 8020
20151002, 8000, 8150, 7870, 7950, 76290, 7950
20151001, 7620, 7990, 7520, 7930, 107996, 7930
20150930, 7650, 7700, 7510, 7580, 44686, 7580
20150925, 7950, 7990, 7650, 7750, 50233, 7750
20150924, 8060, 8060, 7830, 7950, 22958, 7950
20150923, 8130, 8130, 7920, 7980, 39452, 7980
20150922, 8000, 8270, 7890, 8140, 129940, 8140
20150921, 7850, 7900, 7720, 7860, 23233, 7860
20150918, 7820, 7970, 7770, 7900, 64632, 7900
20150917, 7930, 8020, 7640, 7720, 45210, 7720
20150916, 7720, 7980, 7710, 7920, 62246, 7920
20150915, 7670, 7750, 7620, 7680, 29940, 7680
20150914, 7740, 7810, 7560, 7670, 31032, 7670
20150911, 7700, 7780, 7550, 7770, 35302, 7770
20150910, 7490, 7700, 7360, 7700, 43754, 7700
20150909, 7460, 7530, 7330, 7490, 60823, 7490
20150908, 7650, 7700, 7200, 7310, 57895, 7310
20150907, 7610, 7730, 7520, 7650, 27455, 7650
20150904, 7890, 7940, 7520, 7700, 52597, 7700
20150903, 8010, 8090, 7790, 7830, 55744, 7830
20150902, 7770, 7950, 7720, 7950, 64134, 7950
20150901, 8000, 8170, 7910, 7950, 57286, 7950
20150831, 8050, 8120, 7950, 8090, 44455, 8090
20150828, 8120, 8170, 8050, 8120, 69599, 8120
20150827, 7970, 8050, 7800, 7980, 127425, 7980
20150826, 7340, 7850, 7340, 7850, 94214, 7850
20150825, 7250, 7450, 7090, 7450, 128829, 7450
20150824, 7020, 7510, 7020, 7190, 138699, 7190
20150821, 7440, 7450, 6850, 7300, 214634, 7300
20150820, 7640, 7830, 7510, 7690, 130807, 7690
20150819, 7610, 7870, 7240, 7740, 274640, 7740
20150818, 8410, 8580, 7760, 7870, 336986, 7870
20150817, 8870, 8940, 8480, 8590, 153501, 8590
20150813, 8780, 8970, 8450, 8950, 152939, 8950
20150812, 8920, 9170, 8350, 8780, 319046, 8780
20150811, 10050, 10150, 9050, 9050, 280548, 9050
20150810, 9890, 10550, 9820, 9870, 572153, 9870
20150807, 9310, 9990, 9310, 9890, 285252, 9890
20150806, 9800, 9840, 9330, 9490, 197830, 9490
20150805, 8770, 9740, 8740, 9660, 316656, 9660
20150804, 8620, 8830, 8620, 8790, 76685, 8790
20150803, 9070, 9190, 8650, 8680, 132175, 8680
20150731, 8700, 9100, 8560, 9070, 159852, 9070
20150730, 9310, 9450, 8690, 8790, 228626, 8790
20150729, 9320, 9780, 9310, 9310, 267453, 9310
20150728, 9210, 9550, 9000, 9290, 364214, 9290
20150727, 10100, 10100, 9350, 9350, 389495, 9350
20150724, 10600, 10600, 9940, 10200, 426359, 10200
20150723, 10750, 10800, 10300, 10550, 205973, 10550
20150722, 10600, 10950, 10350, 10600, 337597, 10600
20150721, 11250, 11250, 10350, 10650, 625540, 10650
20150720, 9850, 10650, 9730, 10650, 697908, 10650
20150717, 9800, 9930, 9500, 9720, 216208, 9720
20150716, 10100, 10300, 9750, 9750, 475180, 9750
20150715, 9340, 9810, 9220, 9800, 689012, 9800
20150714, 9040, 9310, 9010, 9260, 409333, 9260
20150713, 8550, 8920, 8450, 8820, 381022, 8820
20150710, 8300, 8510, 8220, 8380, 175060, 8380
20150709, 8110, 8540, 7950, 8300, 341915, 8300
20150708, 8490, 8550, 7940, 8200, 279626, 8200
20150707, 7890, 8800, 7880, 8290, 850169, 8290
20150706, 8090, 8170, 7750, 7840, 166686, 7840
20150703, 8350, 8380, 8190, 8200, 103263, 8200
20150702, 8140, 8360, 8010, 8350, 149134, 8350
20150701, 8150, 8250, 8040, 8070, 125304, 8070
20150630, 8070, 8150, 7770, 8150, 289468, 8150
20150629, 8350, 8370, 7970, 8080, 282601, 8080
20150626, 8860, 8930, 8540, 8600, 151701, 8600
20150625, 8720, 8970, 8660, 8860, 145056, 8860
20150624, 8820, 8870, 8640, 8800, 183725, 8800
20150623, 8340, 8820, 8330, 8760, 202980, 8760
20150622, 8360, 8380, 8210, 8340, 67270, 8340
20150619, 8290, 8520, 8160, 8300, 149620, 8300
20150618, 8470, 8540, 8250, 8260, 69441, 8260
20150617, 8400, 8500, 8170, 8470, 99916, 8470
20150616, 8140, 8360, 7970, 8360, 115224, 8360
20150615, 8350, 8520, 7970, 8110, 240597, 8110
20150612, 8850, 8990, 8250, 8540, 200238, 8540
20150611, 8730, 8880, 8540, 8780, 119429, 8780
20150610, 9000, 9010, 8640, 8680, 237281, 8680
20150609, 8290, 9000, 8230, 8940, 397355, 8940
20150608, 8450, 8520, 8190, 8290, 184908, 8290
20150605, 8360, 8530, 8250, 8490, 146060, 8490
20150604, 8500, 8650, 8310, 8450, 211205, 8450
20150603, 8490, 8750, 8260, 8360, 320014, 8360
20150602, 9010, 9060, 8440, 8480, 405176, 8480
20150601, 9340, 9340, 8890, 8990, 214333, 8990
20150529, 8990, 9200, 8920, 9190, 145572, 9190
20150528, 9020, 9340, 8930, 8980, 316086, 8980
20150527, 9210, 9350, 8930, 8930, 248338, 8930
20150526, 9290, 9410, 8980, 9220, 319037, 9220
20150522, 9300, 9490, 9050, 9260, 416631, 9260
20150521, 9700, 9710, 9180, 9250, 561765, 9250
20150520, 9620, 9780, 9470, 9700, 523570, 9700
20150519, 9750, 9930, 9200, 9620, 638015, 9620
20150518, 10500, 10700, 9610, 9700, 1105500, 9700
20150515, 11000, 11250, 10800, 10850, 244036, 10850
20150514, 11850, 11950, 10450, 11000, 759446, 11000
20150513, 11500, 12100, 11400, 11700, 362552, 11700
20150512, 11750, 11900, 10950, 11300, 446689, 11300
20150511, 12350, 12650, 11450, 11650, 856115, 11650
20150508, 11900, 13100, 11750, 12850, 637799, 12850
20150507, 12550, 12700, 11800, 11800, 463501, 11800
20150506, 12450, 12500, 11650, 12100, 407481, 12100
20150504, 12500, 12550, 11900, 12350, 281741, 12350
20150430, 12950, 13150, 12100, 12500, 852564, 12500
20150429, 12300, 13650, 12250, 13250, 2167323, 13250
20150428, 11800, 12350, 11500, 11900, 507447, 11900
20150427, 11650, 12200, 11300, 11850, 571941, 11850
20150424, 11050, 12150, 10950, 11700, 1701939, 11700
20150423, 10350, 10800, 9910, 10800, 891109, 10800
20150422, 10950, 11050, 9450, 10000, 1048663, 10000
20150421, 10850, 11200, 10650, 10950, 387426, 10950
20150420, 11150, 11150, 10350, 10850, 741340, 10850
20150417, 11500, 11700, 10900, 11150, 565839, 11150
20150416, 11650, 12800, 11300, 11500, 1113307, 11500
20150415, 11250, 12200, 10950, 11800, 954764, 11800
20150414, 11550, 12650, 10900, 10900, 1952997, 10900
20150413, 11350, 11750, 11150, 11150, 937114, 11150
20150410, 11650, 11650, 11050, 11150, 619711, 11150
20150409, 11800, 12050, 11150, 11400, 1040898, 11400
20150408, 10050, 11550, 9900, 11550, 1320562, 11550
20150407, 10100, 10400, 9800, 10050, 393646, 10050
20150406, 10300, 10500, 9940, 10200, 570690, 10200
20150403, 10100, 10350, 9860, 10250, 490305, 10250
20150402, 10150, 10650, 9760, 9850, 703486, 9850
20150401, 9800, 10500, 9040, 9880, 2091016, 9880
20150331, 8680, 9630, 8400, 9600, 2073179, 9600
20150330, 7440, 8490, 7380, 8490, 1101152, 8490
20150327, 7400, 7420, 7210, 7390, 116474, 7390
20150326, 7320, 7470, 7150, 7290, 119043, 7290
20150325, 7350, 7470, 7300, 7320, 76005, 7320
20150324, 7500, 7500, 7270, 7300, 118512, 7300
20150323, 7650, 7660, 7390, 7410, 121521, 7410
20150320, 7540, 7670, 7530, 7660, 116100, 7660
20150319, 7310, 7550, 7120, 7540, 174444, 7540
20150318, 7620, 7620, 7300, 7300, 128109, 7300
20150317, 7590, 7650, 7450, 7620, 105730, 7620
20150316, 7400, 7630, 7380, 7580, 155868, 7580
20150313, 7330, 7430, 7220, 7430, 103198, 7430
20150312, 7270, 7370, 7190, 7330, 61424, 7330
20150311, 7440, 7450, 7200, 7340, 109780, 7340
20150310, 7410, 7490, 7320, 7440, 64159, 7440
20150309, 7480, 7590, 7400, 7410, 60402, 7410
20150306, 7500, 7570, 7350, 7570, 92535, 7570
20150305, 7770, 7770, 7310, 7490, 185713, 7490
20150304, 7590, 7730, 7490, 7690, 106933, 7690
20150303, 7750, 7750, 7510, 7590, 157959, 7590
20150302, 7920, 8060, 7690, 7750, 194276, 7750
20150227, 7810, 8080, 7720, 7850, 251444, 7850
20150226, 7830, 7850, 7620, 7810, 182767, 7810
20150225, 7440, 7720, 7290, 7720, 232237, 7720
20150224, 7380, 7570, 7300, 7440, 136664, 7440
20150223, 7560, 7560, 7350, 7360, 139048, 7360
20150217, 7660, 7700, 7420, 7560, 112979, 7560
20150216, 7510, 7720, 7300, 7650, 138526, 7650
20150213, 7540, 7600, 7340, 7510, 130707, 7510
20150212, 7600, 7780, 7430, 7540, 120329, 7540
20150211, 7300, 7780, 7200, 7640, 327698, 7640
20150210, 7420, 7580, 7200, 7250, 156478, 7250
20150209, 7650, 7710, 7370, 7460, 116983, 7460
20150206, 7650, 7850, 7450, 7620, 257474, 7620
20150205, 7510, 7610, 7270, 7580, 218759, 7580
20150204, 7410, 7620, 7260, 7620, 334180, 7620
20150203, 7580, 7590, 7250, 7330, 341020, 7330
20150202, 7500, 8130, 7450, 7640, 1177366, 7640
20150130, 6750, 7580, 6700, 7380, 976719, 7380
20150129, 6520, 6830, 6500, 6700, 329728, 6700
20150128, 6360, 6560, 6320, 6500, 96912, 6500
20150127, 6440, 6530, 6340, 6420, 73946, 6420
20150126, 6560, 6650, 6440, 6440, 119037, 6440
20150123, 6590, 6620, 6500, 6550, 96525, 6550
20150122, 6600, 6720, 6520, 6580, 166016, 6580
20150121, 6510, 6650, 6460, 6520, 108990, 6520
20150120, 6770, 6790, 6470, 6470, 315691, 6470
20150119, 6380, 6500, 6240, 6500, 184382, 6500
20150116, 6370, 6430, 6310, 6330, 81613, 6330
20150115, 6540, 6600, 6340, 6400, 195462, 6400
20150114, 6780, 6800, 6560, 6570, 228148, 6570
20150113, 6550, 6880, 6430, 6800, 417897, 6800
20150112, 6420, 6580, 6340, 6520, 145616, 6520
20150109, 6350, 6440, 6300, 6350, 74647, 6350
20150108, 6350, 6430, 6300, 6350, 34383, 6350
20150107, 6400, 6400, 6300, 6380, 55457, 6380
20150106, 6310, 6480, 6220, 6310, 77920, 6310
20150105, 6340, 6380, 6220, 6310, 47689, 6310
20150102, 6400, 6450, 6280, 6340, 57142, 6340
20141230, 6230, 6390, 6150, 6390, 45833, 6390
20141229, 6280, 6540, 6220, 6240, 127380, 6240
20141226, 6480, 6500, 6260, 6260, 59393, 6260
20141224, 6700, 6700, 6450, 6500, 60632, 6500
20141223, 6400, 6690, 6400, 6650, 68135, 6650
20141222, 6450, 6570, 6350, 6390, 37391, 6390
20141219, 6530, 6570, 6430, 6450, 26860, 6450
20141218, 6600, 6600, 6330, 6500, 32561, 6500
20141217, 6450, 6550, 6290, 6550, 98788, 6550
20141216, 6670, 6770, 6400, 6460, 100132, 6460
20141215, 6700, 6730, 6570, 6700, 69384, 6700
20141212, 6850, 6950, 6650, 6730, 102842, 6730
20141211, 6740, 6980, 6680, 6880, 141595, 6880
20141210, 6880, 6990, 6700, 6810, 195157, 6810
20141209, 6570, 6880, 6500, 6860, 163167, 6860
20141208, 6720, 6850, 6600, 6630, 58191, 6630
20141205, 6770, 6870, 6580, 6720, 84908, 6720
20141204, 6870, 6980, 6750, 6800, 98251, 6800
20141203, 6730, 7040, 6650, 6870, 151282, 6870
20141202, 6400, 6740, 6330, 6730, 499313, 6730
20141201, 6900, 6900, 6520, 6830, 104061, 6830
20141128, 6930, 6970, 6710, 6900, 116237, 6900
20141127, 6820, 6930, 6670, 6870, 141930, 6870
20141126, 6620, 6920, 6460, 6810, 254017, 6810
